filename,hidElementKey,keyPath,controlType,midiChannel,midiData,midiMessageType,midiMaxValue,midiMinValue,flipped,inGlobalSection,buttonMode,pickupMode,rotarySensitivity,condition
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable1.slicer8Slice2,,0,57,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable1.slicer8Slice3,,0,58,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable1.slicer8Slice4,,0,59,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable1.slicer8Slice5,,0,60,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable1.slicer8Slice6,,0,61,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable1.slicer8Slice7,,0,62,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable1.slicer8Slice8,,0,63,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.speed,,5,21,1,,,,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet1,,1,0,1,48,112,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet2,,1,1,1,4,68,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet3,,1,2,1,3,67,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet4,,1,3,1,36,100,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet5,,1,4,1,15,112,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet6,,1,5,1,52,116,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet7,,1,6,1,54,118,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet8,,1,7,1,35,99,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint1,,1,64,1,48,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint2,,1,65,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint3,,1,66,1,3,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint4,,1,67,1,36,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint5,,1,68,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint6,,1,69,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint7,,1,70,1,54,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.clearCuePoint8,,1,71,1,35,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop1,,1,32,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop2,,1,33,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop3,,1,34,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop4,,1,35,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop5,,1,36,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop6,,1,37,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop7,,1,38,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndAutoloop8,,1,39,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop1,,1,96,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop2,,1,97,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop3,,1,98,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop4,,1,99,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop5,,1,100,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop6,,1,101,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop7,,1,102,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetAndReloop8,,1,103,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop00625BeatInterval,,1,8,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop0125BeatInterval,,1,9,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop025BeatInterval,,1,10,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop05BeatInterval,,1,11,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop1BeatInterval,,1,12,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop2BeatInterval,,1,13,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop4BeatInterval,,1,14,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.bounceLoop8BeatInterval,,1,15,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate1,,1,40,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate2,,1,41,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate3,,1,42,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate4,,1,43,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate5,,1,44,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate6,,1,45,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate7,,1,46,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrActivate8,,1,47,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop1,,1,104,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop2,,1,105,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop3,,1,106,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop4,,1,107,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop5,,1,108,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop6,,1,109,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop7,,1,110,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.saveLoopIfLoopingOrReloop8,,1,111,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player1.playingConsideringHoldSetting,button-blinking,1,16,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player2.playingConsideringHoldSetting,button-blinking,1,17,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player3.playingConsideringHoldSetting,button-blinking,1,18,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player4.playingConsideringHoldSetting,button-blinking,1,19,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player5.playingConsideringHoldSetting,button-blinking,1,20,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player6.playingConsideringHoldSetting,button-blinking,1,21,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player1.paused,button-blinking,1,80,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player2.paused,button-blinking,1,81,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player3.paused,button-blinking,1,82,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player4.paused,button-blinking,1,83,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player5.paused,button-blinking,1,84,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,sampler.turntable2.player6.paused,button-blinking,1,85,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice1,,1,24,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice2,,1,25,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice3,,1,26,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice4,,1,27,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice5,,1,28,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice6,,1,29,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice7,,1,30,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice8,,1,31,1,63,52,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice1,,1,56,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice2,,1,57,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice3,,1,58,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice4,,1,59,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice5,,1,60,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice6,,1,61,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice7,,1,62,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable2.slicer8Slice8,,1,63,1,52,63,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.speed,,6,21,1,,,,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet1,,2,0,1,48,112,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet2,,2,1,1,4,68,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet3,,2,2,1,3,67,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet4,,2,3,1,36,100,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet5,,2,4,1,15,112,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet6,,2,5,1,52,116,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet7,,2,6,1,54,118,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySet8,,2,7,1,35,99,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint1,,2,64,1,48,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint2,,2,65,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint3,,2,66,1,3,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint4,,2,67,1,36,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint5,,2,68,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint6,,2,69,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint7,,2,70,1,54,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.clearCuePoint8,,2,71,1,35,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop1,,2,32,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop2,,2,33,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop3,,2,34,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop4,,2,35,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop5,,2,36,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop6,,2,37,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop7,,2,38,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndAutoloop8,,2,39,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop1,,2,96,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop2,,2,97,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop3,,2,98,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop4,,2,99,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop5,,2,100,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop6,,2,101,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop7,,2,102,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.cueOrJumpIfAlreadySetAndReloop8,,2,103,1,12,35,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop00625BeatInterval,,2,8,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop0125BeatInterval,,2,9,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop025BeatInterval,,2,10,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop05BeatInterval,,2,11,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop1BeatInterval,,2,12,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop2BeatInterval,,2,13,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop4BeatInterval,,2,14,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.bounceLoop8BeatInterval,,2,15,1,50,8,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.saveLoopIfLoopingOrActivate1,,2,40,1,8,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Mixon4.djayMidiMapping,,turntable3.saveLoopIfLoopingOrActivate2,,2,41,1,8,50,,False,,,,
